Node1,Node2,Score,Cosine_Similarity,Common_Neighbors
hsa-mir-367-3p,SLC25A22,0.9952090382575989,0.39382747,0
hsa-mir-103a-2-5p,h19,0.998736560344696,0.3839496,0
hsa-let-7a-2,C16orf93,0.9999663829803467,0.2512697,0
hsa-mir-193a-3p/193b,AC009299.2,0.5768548846244812,0.14876854,0
hsa-miR-708-3p,CHEK1,0.9970677495002747,0.2919522,0
hsa-miR-133b,NONHSAG032337,0.9962131977081299,0.2747616,0
hsa-miR-384,RP11-63M22.2,0.3558472692966461,0.2820391,0
ICD10:D48,BMI1,1.0,0.40921503,0
DOID:5614,SMCHD1,0.9999191761016846,0.34974453,0
autism spectrum disorder (ASD),hsa-miR-129,0.9532533884048462,0.67886955,0
hsa-miR-133a,bladder cancer,0.7356661558151245,0.6706121,0
hsa-mir-488-3p,TMEM243,4.355878179852779e-13,0.2706973,0
pancreatic cancer,hsa-miR-139,1.0,0.74812186,0
DOID:612,IRF7,0.9997159838676453,0.2501623,0
DOID:0050177,AGPS,0.997098445892334,0.19921628,0
hsa-miR-381-3p,AC009120.6,0.0014602196170017123,0.27254245,0
hsa-mir-17/20b/93/51,NONHSAG039358,0.9999794960021973,0.39027306,0
DOID:0050686,LAMA2,0.999998927116394,0.33935022,0
uterine leiomyoma (ULM),hsa-miR-21,0.9999840259552002,0.6753682,0
DOID:655,CYP4F2,0.00898487213999033,0.18698943,0
ICD10:M,ICOS,0.9999772310256958,0.3776139,0
hsa-miR-18a-3p,TP53TG1,0.9999991655349731,0.3611409,0
ICD10:H93,SLC26A5,0.9999498128890991,0.22830305,0
hsa-miR-373-3p,GCNT2,0.02733045630156994,0.3009329,0
hsa-miR-182-3p,RBM3,0.9790470004081726,0.26185328,0
ICD10:C5,KIT,0.9803902506828308,0.36825848,0
CTDSPL2,hsa-miR-151a-3p,0.9999874830245972,0.24991758,0
ICD10:K50,STX2,0.0037068091332912445,0.3107466,0
hsa-mir-92a-1-5p,NONHSAG001079,0.9999994039535522,0.28423274,0
DOID:630,SHANK3,0.9998076558113098,0.31239286,0
hsa-mir-6766,U2SURP,0.9989510774612427,0.46999282,0
IL4,ICD10:J06,0.9955484867095947,0.36671495,0
MALAT1,hsa-miR-520c-3p,0.9999886751174927,0.3692013,0
DOID:0050737,TGM1,0.9999988079071045,0.3424691,0
DOID:0050589,PRDM1,0.9995812773704529,0.2971214,0
CRHR1,ICD10:F3,0.00018776356591843069,0.1892017,0
hsa-miR-199a-5p,MDM2,0.9993435740470886,0.059789293,0
hsa-miR-378a-5p,U2SURP,0.9999998807907104,0.25802696,0
hsa-mir-193a-3p/193b,DHRS4-AS1,0.7470218539237976,0.21760844,0
hsa-miR-378e,DTL,0.9994074106216431,0.21743473,0
B-cell chronic lymphocytic leukemia,hsa-miR-92-1,0.999941349029541,0.6760976,0
ICD10:D4,IL1B,0.9999992847442627,0.36367267,0
CASC7,hsa-miR-495-3p,3.2618547265883535e-05,0.17783763,0
SCD,DOID:3118,0.057070907205343246,0.3232195,0
DOID:4,BCL3,0.9999997615814209,0.36263028,0
hsa-let-7b-5p,ZNF37BP,1.0,0.30013162,0
hsa-mir-122,NUTM2A-AS1,5.021497418056242e-05,0.34801137,0
CCNG2,hsa-mir-374a-3p,0.0004004698130302131,0.34885794,0
hsa-miR-346,MKLN1,0.10652115195989609,0.26047832,0
hsa-miR-378f,PLGRKT,0.0016488510882481933,0.33064413,0
colorectal cancer,hsa-miR-203,0.9663479924201965,0.67910826,0
hsa-miR-551b-5p,NONHSAG032438,0.9544190168380737,0.17211822,0
hsa-miR-129-5p,NONHSAG037369,0.999485969543457,0.29256254,0
hsa-mir-17/20b/93/51,NONHSAG020347,0.2859497666358948,0.34602773,0
IGF1,DOID:47,9.704015610623173e-06,0.3704998,0
DOID:0050686,ANXA5,0.9999591112136841,0.32870877,0
C9orf72,ICD10:G30,0.9922228455543518,0.30113325,0
BRAF,DOID:2571,1.6011013695416132e-11,0.22546382,0
hsa-miR-143-3p,NONHSAG048098,0.9999834299087524,0.24163255,0
ICD10:M0,JAK1,0.9997593760490417,0.20775443,0
NONHSAG020714,hsa-miR-425-5p,0.9999881982803345,0.2853034,0
hsa-let-7b-5p,RP11-420A21.1,0.9999611377716064,0.18289201,0
hsa-miR-224-5p,COL7A1,0.9994785189628601,0.07468107,0
DOID:0014667,ARSB,0.03627973422408104,0.43686053,0
ICD10:D,CSF2,0.9999997615814209,0.30786848,0
DOID:374,APOA1,0.9996201992034912,0.28618222,0
DOID:1324,ABCB1,0.9999233484268188,0.3286935,0
hsa-miR-128,neurodegeneration,0.9990354776382446,0.4246573,0
ICD10:C,KLF5,0.14122512936592102,0.44091666,0
hsa-miR-6884-5p,NONHSAG026207,0.9957305788993835,0.26388258,0
hsa-mir-19a/19b,PATL2,0.9991382360458374,0.32638785,0
BCL2,DOID:1192,0.8660889863967896,0.21532768,0
hsa-miR-6884-5p,RP13-39P12.3,0.498537540435791,0.2540388,0
hsa-mir-15a/15b/16/1,MON2,0.9999988079071045,0.43947443,0
prostate cancer,hsa-miR-143,0.15868642926216125,0.74292725,0
hsa-let-7c,hepatocellular carcinoma (HCC),0.9999700784683228,0.41750485,0
hsa-mir-103a-2-5p,CCNYL2,0.9999867677688599,0.2880781,0
ICD10:root,KCNQ3,0.9999994039535522,0.23158678,0
hsa-let-7a-2,NONHSAG050957,0.9999274015426636,0.18838203,0
DOID:7,KCNJ8,1.0,0.41405594,0
hsa-miR-4262,RP11-132A1.3,0.9969791173934937,0.39780092,0
hsa-miR-135a2,C1orf132,0.03019505925476551,0.26654446,0
Oral Squamous Cell Carcinoma (OSCC),hsa-miR-31,0.9861745834350586,0.7444048,0
DOID:305,APCS,0.004490464460104704,0.24639948,0
DOID:0050177,RAD51,0.9977450966835022,0.29432827,0
hsa-mir-196a-2,NONHSAG034359,0.9999940395355225,0.46851623,0
hsa-miR-182-3p,MTERFD2,0.9999980926513672,0.34564233,0
DOID:4448,C4B,0.7871742248535156,0.26754722,0
hsa-let-7c,NONHSAG006086,0.9982988238334656,0.32406038,0
hsa-miR-328,VMP1,0.9973773956298828,0.30507946,0
hsa-miR-300,NONHSAG012953,0.5678499937057495,0.23824653,0
anaplastic thyroid carcinoma (ATC),hsa-miR-30a-5p,0.9999996423721313,0.72281355,0
hsa-miR-5590-3p,SRSF7,0.4021355211734772,0.46070087,0
hsa-mir-30a/30b/30c/,MIOS,0.9998937845230103,0.27145314,0
ACTB,ICD10:G93,0.976628303527832,0.30888754,0
HLA-C,DOID:0060073,0.01010266412049532,0.24860379,0
H2AFY,hsa-miR-7153-5p,0.001614413340575993,0.2793717,0
UBE2V1,hsa-miR-15b-5p,0.9910072684288025,0.35391247,0
hsa-miR-4782-5p,LETMD1,0.9998773336410522,0.15229659,0
hsa-miR-338-3p,LSS,0.9999992847442627,0.2960849,0
hsa-mir-15a/15b/16/1,STAG3L5P,0.9999823570251465,0.22748092,0
FLNA,ICD10:I51,0.9999985694885254,0.26429486,0
hsa-miR-132-3p,USP8,0.9428837895393372,0.24453965,0
hepatocellular carcinoma (HCC),hsa-miR-324-5p,0.9999791383743286,0.7671772,0
NAGK,hsa-mir-142-3p,0.9999995231628418,0.30196345,0
hsa-miR-154-3p,STAM2,0.9999234676361084,0.2524066,0
IL6,ICD10:L9,0.0022488292306661606,0.3442079,0
hsa-miR-6884-5p,PUM1,0.9999972581863403,0.18832912,0
primary biliary cirrhosis (PBC),hsa-miR-423,0.9985672235488892,0.6170819,0
miR-489,TAF1D,0.9786444902420044,0.29014376,0
DOID:612,TP53,0.9981269240379333,0.3453948,0
chronic pancreatitis,hsa-miR-125b-1,0.9999048709869385,0.7474262,0
ATM,ICD10:J9,0.9993436932563782,0.2712711,0
hsa-mir-331-3p,HOXA-AS2,0.9999994039535522,0.13602917,0
follicular lymphoma (FL),hsa-miR-320,1.0,0.67911357,0
DOID:28,CD226,0.9701316356658936,0.26486075,0
FGF9,DOID:630,0.8265883326530457,0.29301593,0
DOID:77,SLC10A2,1.0,0.31199378,0
hsa-miR-4429,CTA-204B4.6,0.999998927116394,0.44056982,0
hsa-let-7c,uterine leiomyoma (ULM),0.8883470892906189,0.40495658,0
ICD10:J,NCAM1,0.9999922513961792,0.37581676,0
hsa-let-7c,SMIM7,1.0,0.34486786,0
FMO3,ICD10:E,0.9999825954437256,0.15685514,0
hsa-mir-421,BAZ2B,0.9999680519104004,0.2922907,0
DOID:863,CTBP2,0.999829888343811,0.28999096,0
hsa-miR-212-5p,MYBBP1A,0.9912558794021606,0.31629828,0
PLG,DOID:1558,0.9995150566101074,0.195581,0
MST1,DOID:3118,0.9700208902359009,0.15322615,0
hsa-miR-130b-3p,OCIAD1,0.9999896287918091,0.25493294,0
C22orf43,hsa-miR-211-3p,0.9965888261795044,0.24210548,0
hsa-miR-132-3p,LDLR,1.0,0.20928334,0
CFH,DOID:4448,0.9999581575393677,0.5067616,0
hsa-miR-4458,RABGGTB,0.9999998807907104,0.19827266,0
hsa-miR-16-1-3p,NONHSAG007948,0.9999994039535522,0.31086567,0
TMEM222,hsa-miR-145-3p,0.9944207072257996,0.16914868,0
SPATA5,DOID:863,0.9997305274009705,0.43181658,0
hsa-miR-452-3p,TRMT1L,1.0,0.27390873,0
hsa-let-7c,NONHSAG036637,0.9994338154792786,0.36552572,0
hsa-miR-7153-5p,UBE2T,1.0,0.1752718,0
hsa-miR-15b-5p,LOC100129550,0.9999942779541016,0.32292247,0
LTB,DOID:77,0.005194461438804865,0.34632206,0
colorectal cancer,hsa-miR-106b,0.04290658235549927,0.76522726,0
DOID:7,MSH2,0.9985368251800537,0.28529114,0
CFHR4,DOID:0050736,0.9820076823234558,0.23245141,0
hsa-mir-367-3p,DECR1,0.9994627833366394,0.25609952,0
hsa-mir-106b-3p,RASSF8-AS1,1.0,0.28614968,0
cardiac hypertrophy,hsa-miR-29c,0.008138635195791721,0.7567462,0
hsa-miR-378f,NONHSAG038617,0.9516898989677429,0.37620944,0
kidney cancer,hsa-miR-122,0.9999099969863892,0.74710584,0
hsa-miR-219-5p,NONHSAG003590,0.9999513626098633,0.25817835,0
hsa-miR-490-3p,RP11-498C9.15,0.9999998807907104,0.29898334,0
hsa-mir-29c,NONHSAG029335,0.8647884726524353,0.1305283,0
DOID:655,ACE,1.0,0.4506461,0
ICD10:K769,IFNA6,0.9998962879180908,0.45074975,0
hsa-miR-377-3p,RP11-785H5.1,0.6738842129707336,0.25413358,0
GAS5,hsa-miR-335-3p,0.9969148635864258,0.34410572,0
DOID:0050177,TRAF3IP1,0.9999998807907104,0.25266623,0
hsa-miR-4429,TUG1,0.7021907567977905,0.319273,0
Oral Squamous Cell Carcinoma (OSCC),hsa-let-7e,0.9978511333465576,0.726652,0
CTD-2228K2.7,hsa-miR-146b-5p,0.9879977703094482,0.35398608,0
hsa-miR-346,schizophrenia,0.20701155066490173,0.3985358,0
TNF,ICD10:I67,0.9999567270278931,0.3873515,0
ADAMTS13,DOID:1588,0.0022011518012732267,0.33092105,0
hsa-mir-20b-3p,MTERFD2,0.9998692274093628,0.29746535,0
TLR4,ICD10:E14,1.0,0.36277482,0
lupus nephritis,hsa-miR-494,0.9999997615814209,0.65978026,0
hsa-miR-665,TMEM116,1.350984324410831e-10,0.2685522,0
EMD,hsa-miR-668-3p,1.0,0.055684775,0
hsa-miR-382-5p,NONHSAG047792,0.9995597004890442,0.2594757,0
DOID:0050687,INCENP,0.9999129772186279,0.4203986,0
hsa-mir-19b-1-5p,PHF11,0.9999799728393555,0.4127893,0
malignant melanoma,hsa-miR-149,0.9999986886978149,0.7395635,0
hsa-miR-199a-5p,FBXO38,0.9999568462371826,0.06469509,0
nemaline myopathy (NM),hsa-miR-221,0.9999986886978149,0.7435311,0
ICD10:D48,TNFSF10,0.9999995231628418,0.32813132,0
hsa-mir-27b-3p,NONHSAG024860,0.9999988079071045,0.20693594,0
hsa-miR-665,PMM2,0.9999995231628418,0.32146335,0
hsa-miR-135a2,RP11-386G11.10,0.013891251757740974,0.26030236,0
hsa-miR-199b-5p,RP11-372K14.2,0.9990231990814209,0.32767358,0
malignant melanoma,hsa-miR-30b,0.9964663982391357,0.7647641,0
epithelial ovarian cancer (EOC),hsa-miR-224,0.9999977350234985,0.7205612,0
PKP4,hsa-miR-670,0.999998927116394,0.22438076,0
epithelial ovarian cancer (EOC),hsa-miR-145,0.5905796885490417,0.7350472,0
hsa-miR-379-3p,RPI002_004205,0.9999992847442627,0.18516633,0
hsa-mir-150,NONHSAG030823,0.9990766048431396,0.21488626,0
hsa-miR-9-5p,NONHSAG013844,0.8400137424468994,0.2657203,0
ICD10:D48,ICOS,0.999901533126831,0.3808998,0
hsa-mir-194-2,NONHSAG004063,0.9735455513000488,0.3685789,0
hsa-mir-130a-3p,ZNF518A,0.9999878406524658,0.34500587,0
Oral Squamous Cell Carcinoma (OSCC),hsa-miR-140,0.0004464227822609246,0.68313426,0
DOID:48,DMRT1,0.9999983310699463,0.27314398,0
HLA-B,ICD10:K830,0.8903223872184753,0.31924236,0
LINC00894,hsa-miR-135b-5p,0.999967098236084,0.28232977,0
DOID:7,MET,1.0,0.31777704,0
hsa-miR-154-3p,CUTA,0.9999995231628418,0.21174271,0
hsa-mir-216b,CASC3,0.9999829530715942,0.24208692,0
hsa-miR-376c-3p,RP11-589P10.7,0.9882962107658386,0.32830024,0
hsa-miR-365a-3p,RP11-311C24.1,7.527749517066695e-07,0.23297328,0
AC007879.2,hsa-mir-23b-3p,0.9999891519546509,0.20384464,0
hsa-miR-520b,SMAD4,0.004577640909701586,0.18273959,0
DOID:14566,CD38,0.9998946189880371,0.29177326,0
hsa-miR-22-3p,TSG101,0.9923508763313293,0.20763399,0
ICD10:G9,TRPV1,0.9999954700469971,0.3695197,0
ICD10:G30,A2M,0.9999983310699463,0.21578383,0
DOID:0050177,BLK,1.2650205191973665e-15,0.24242082,0
DOID:2030,FKBP5,0.9982883334159851,0.81193113,0
PGAM2,DOID:4,0.999795138835907,0.35495305,0
ICD10:root,DSC2,0.9997319579124451,0.35097685,0
DOID:9884,CAPN3,7.080870091158431e-06,0.7363982,0
ICD10:F39,PDYN,0.9960124492645264,0.36007845,0
hsa-miR-219-5p,TSG101,0.0016471627168357372,0.47029746,0
hsa-miR-520f,TP73-AS1,0.9999839067459106,0.17239907,0
hsa-let-7i-5p,SHOC2,0.9999589920043945,0.20615366,0
hsa-miR-340-5p,AP2B1,0.9999997615814209,0.2685032,0
hsa-miR-409-5p,NONHSAG052449,0.9999996423721313,0.30743885,0
multiple myeloma (MM),hsa-miR-99b,0.00010993577598128468,0.71009487,0
hsa-mir-98,KIAA0100,0.9997144341468811,0.43037358,0
hsa-mir-21-3p,RP11-722M1.1,0.9999862909317017,0.28199065,0
ICD10:E88,SAA1,0.9999901056289673,0.33283305,0
CHRNB4,ICD10:J44,4.78086803923361e-05,0.28856766,0
hsa-mir-93-3p,WHSC1L1,0.9946618676185608,0.34750095,0
hsa-mir-93-3p,SNHG5,0.9995908141136169,0.40223446,0
ICD10:Q81,LAMB3,0.979764461517334,0.4683307,0
hsa-mir-103a-2-5p,NEIL1,0.8172042369842529,0.2949969,0
hsa-mir-28-3p,PAX9,0.45912522077560425,0.25558242,0
ICD10:C5,MMUT,0.9996508359909058,0.24802865,0
pancreatic cancer,hsa-miR-23b,9.328449948727965e-18,0.760375,0
hepatocellular carcinoma (HCC),hsa-miR-17-5p,0.9999628067016602,0.7417824,0
DOID:7148,CCR2,0.030276374891400337,0.50676835,0
FGF2,DOID:936,0.9969555139541626,0.36179674,0
hsa-mir-488-3p,NCAPD2,0.9953503608703613,0.24556525,0
hsa-miR-382-5p,BAMBI,0.9999949932098389,0.21519077,0
lupus nephritis,hsa-miR-518b,0.9995349645614624,0.77393895,0
pancreatic ductal adenocarcinoma (PDAC),hsa-miR-96,1.0,0.6820712,0
hsa-miR-381-3p,NONHSAG035205,1.0,0.27362508,0
hsa-miR-96-5p,RP11-290F5.2,0.9999949932098389,0.28602785,0
acute myeloid leukemia (AML),hsa-miR-128b,0.9978439807891846,0.73551476,0
DOID:5614,VPS4A,0.9965091347694397,0.20166865,0
B-cell chronic lymphocytic leukemia,hsa-miR-140,6.974450570851332e-06,0.70407975,0
MAP3K1,DOID:162,0.9999958276748657,0.32413572,0
hsa-mir-31-5p,USP34,0.0004333246615715325,0.30482978,0
AC034102.1,hsa-let-7f-5p,0.11203666031360626,0.27876705,0
DOID:863,C4B,0.0013263443252071738,0.34427828,0
DOID:0050155,OAT,0.9998636245727539,0.32365787,0
DOID:10534,CCND1,0.9994648098945618,0.3740362,0
DOID:14566,NCOA1,0.9996801614761353,0.28970805,0
NONHSAG000539,hsa-miR-30d-3p,0.9852386116981506,0.19954467,0
DOID:229,MSH4,0.9999631643295288,0.50851893,0
DOID:0060158,PTH,0.9999954700469971,0.44939715,0
GFAP,ICD10:I6,0.9999359846115112,0.27134913,0
ATG5,DOID:8778,3.9730700507334404e-08,0.1349057,0
hsa-mir-6807,NONHSAG033084,0.023479312658309937,0.17784914,0
DOID:2978,PIK3CD,0.9999978542327881,0.25904092,0
hsa-miR-199a-5p,CCDC14,1.0,0.22302836,0
hsa-mir-20a/106b,NONHSAG003899,0.9999978542327881,0.33009434,0
CRP,ICD10:K599,0.9999998807907104,0.37541884,0
ICD10:I70,CETP,0.9999983310699463,0.29430443,0
hsa-miR-5688,SUPT20H,0.9999638795852661,0.20010608,0
acute myeloid leukemia (AML),hsa-miR-30a-3p,3.336957161081955e-05,0.734678,0
acute myeloid leukemia (AML),hsa-miR-367,0.9956151247024536,0.7386522,0
DOID:3118,ADH1B,0.9999991655349731,0.2684456,0
TAB2,DOID:7,0.04390541464090347,0.19761884,0
ICD10:G4,APOE,0.9997594952583313,0.31419635,0
DOID:37,PIK3CB,0.9999972581863403,0.2656527,0
hsa-miR-151b,WDR6,0.9978693723678589,0.26840705,0
nemaline myopathy (NM),hsa-miR-361,0.9966760873794556,0.6881336,0
pituitary adenoma,hsa-miR-9-3,0.9986116886138916,0.77900445,0
NPM1,DOID:0060060,0.00033169231028296053,0.25133616,0
hsa-miR-378f,ZHX1,0.9999953508377075,0.23053718,0
CNNM2,DOID:10763,0.9999217987060547,0.10910222,0
INS,DOID:1612,0.04180992394685745,0.37586161,0
NONHSAG041718,hsa-miR-499a-3p,0.9999998807907104,0.21861032,0
DOID:0060032,HLA-A,0.9999730587005615,0.41208503,0
CACNA2D4,DOID:0050572,1.4968236719536954e-11,0.43615627,0
ICD10:root,IGHMBP2,0.9995059967041016,0.2713527,0
hsa-miR-15b-5p,EME2,0.9999890327453613,0.333695,0
DOID:0050686,RUNX1T1,0.9999873638153076,0.3413751,0
hsa-miR-497-3p,MALAT1,0.9437018036842346,0.15739554,0
TBRG1,ICD10:C,0.9988508224487305,0.1479388,0
hsa-miR-141-3p,DAZAP1,7.966191333252937e-05,0.28480658,0
hsa-miR-378c,RP11-75N4.2,0.999996542930603,0.44105294,0
NBN,DOID:3856,0.9999192953109741,0.39429015,0
hsa-miR-3184-3p,NONHSAG013844,1.0,0.25924182,0
hsa-mir-103a-2-5p,CBFB,0.9999456405639648,0.32270053,0
IGF1R,DOID:90,1.0,0.30141747,0
ICD10:G93,PXDNL,0.7834555506706238,0.31579465,0
hsa-miR-520a-5p,RP11-399O19.8,0.012224772945046425,0.32692337,0
GRN,ICD10:F0,0.9515801072120667,0.432028,0
NONHSAG040532,hsa-miR-320c,0.9998345375061035,0.35388064,0
hsa-let-7a-2,MATR3,0.012029681354761124,0.3027814,0
SFPQ,hsa-miR-7153-5p,1.0,0.27413523,0
hsa-mir-302b-3p,MKLN1,0.9950146079063416,0.35882467,0
hsa-mir-302d-3p,SNF8,9.792505579753197e-07,0.3144136,0
ICD10:C5,CDH2,0.9999927282333374,0.33551624,0
hsa-miR-323a-3p,NONHSAG030856,0.9997634291648865,0.32595503,0
hsa-mir-20b-3p,STMN1,0.6911414861679077,0.22488728,0
hsa-mir-17/20b/93/51,FARP1,0.9860877394676208,0.39970434,0
ZNF271,hsa-miR-1251,0.7152920961380005,0.24274346,0
DOID:331,C12orf65,1.0,0.4053766,0
DOID:936,TMEM231,0.999996542930603,0.42994815,0
head and neck squamous cell carcinoma (HNSCC),hsa-miR-30b,0.8598108887672424,0.74269193,0
ICD10:Q,SOX9,0.9999997615814209,0.24618864,0
hsa-miR-6884-5p,HNRNPL,0.9999772310256958,0.22102068,0
bladder cancer,hsa-miR-195,0.04808320477604866,0.7229618,0
YIPF5,ICD10:E90,0.9992140531539917,0.1992568,0
ovarian cancer (OC),hsa-miR-487b,0.9999998807907104,0.7137981,0
glioblastoma,hsa-miR-181c,0.4023093581199646,0.74802744,0
hsa-miR-199b-5p,NONHSAG054781,1.0,0.4448493,0
hsa-miR-495-3p,NONHSAG033938,0.9999871253967285,0.23261663,0
hsa-miR-361-3p,DPH5,0.9911243319511414,0.23611234,0
hsa-miR-4429,NONHSAG037599,0.9999836683273315,0.25185555,0
hsa-miR-378h,RPS8,0.9980865716934204,0.31644985,0
hsa-mir-106b-3p,NONHSAG037835,0.9999765157699585,0.43432596,0
hsa-miR-129-2-3p,FUBP3,0.9999992847442627,0.2037828,0
SST,DOID:0060089,0.9999992847442627,0.1776727,0
hsa-miR-106a-3p,NONHSAG051180,0.9999986886978149,0.3022836,0
prostate cancer,hsa-miR-106a,1.0,0.7544053,0
COA5,ICD10:E8,3.217358244000934e-05,0.13913232,0
hsa-miR-526b-3p,PPP1R42,0.9999904632568359,0.2591222,0
hsa-miR-4458,NONHSAG017737,0.99921715259552,0.23445839,0
hsa-miR-199a,cancer,0.9999839067459106,0.7134235,0
BCL2L11,DOID:120,0.013117153197526932,0.2652325,0
ICD10:E9,IL1B,0.9999974966049194,0.33912283,0
DDX5,hsa-miR-590-3p,0.9999147653579712,0.2354588,0
hsa-miR-493-5p,NONHSAG053180,1.3132528238202212e-06,0.20626885,0
hsa-mir-20a/106b,NONHSAG030301,0.9758259654045105,0.32910877,0
CARD11,ICD10:K52,0.9993385672569275,0.3840337,0
DOID:7148,PADI6,0.9999598264694214,0.5390048,0
hsa-let-7e,lupus nephritis,2.1243800802039914e-05,0.7114357,0
ACE,DOID:1936,0.9995049238204956,0.28804228,0
hsa-miR-185-3p,CCNK,0.9045567512512207,0.19707564,0
TGFB1,ICD10:K,0.9941834807395935,0.27864552,0
hsa-miR-378a-5p,CUEDC1,0.9999985694885254,0.30406225,0
NDC80,DOID:4896,0.9841489195823669,0.3759848,0
IFNG,ICD10:N42,0.999987006187439,0.3163955,0
hsa-miR-6088,TOPBP1,0.9868610501289368,0.37576005,0
UFSP2,DOID:863,0.9999955892562866,0.057181224,0
DOID:1826,GABRA1,0.9995366334915161,0.3423558,0
hsa-mir-106b-3p,NONHSAG005343,0.9999799728393555,0.31804717,0
DOID:936,KCTD7,0.9999991655349731,0.28637347,0
DOID:14566,ERBB4,0.9999779462814331,0.33604094,0
VPS13A,DOID:0050177,0.9999971389770508,0.33099627,0
NONHSAG010982,hsa-miR-431-5p,0.9999610185623169,0.32288522,0
NDUFS4,ICD10:E,0.00011108555918326601,0.12770806,0
DOID:863,AP4S1,0.0054649109952151775,0.44959077,0
limb-girdle muscular dystrophies types 2A (LGMD2A),hsa-miR-199a,0.9964042901992798,0.83934015,0
hsa-miR-520a-5p,PTP4A1,0.9999997615814209,0.31962502,0
hsa-miR-125b-5p,AC011933.1,6.292782472883118e-06,0.19924153,0
hsa-mir-216a-3p,NONHSAG032397,0.009742225520312786,0.17707628,0
DOID:77,TTR,0.9999991655349731,0.3509003,0
DOID:65,AFF3,0.9999563694000244,0.32510203,0
hsa-miR-320d,RDH13,0.9658591151237488,0.25592232,0
hsa-miR-3064-3p,DBIP1,0.9999982118606567,0.30210048,0
prostate cancer,hsa-miR-23a,0.20824263989925385,0.7553033,0
ICD10:D4,BCR,0.9994592070579529,0.30106694,0
DOID:3125,NF1,0.9900240898132324,0.29267868,0
hsa-miR-519d,CAPN2,1.0,0.2587476,0
hsa-mir-216b,NONHSAG007148,0.9999719858169556,0.18125232,0
DOID:0050687,ADH7,0.9992774128913879,0.40007007,0
VAMP8,DOID:14566,0.8233826160430908,0.4281515,0
DOID:4,GSTM5,0.9999388456344604,0.34917834,0
NONHSAG011058,hsa-miR-431-5p,0.9995450377464294,0.26908854,0
ICD10:J8,ERBB2,0.999985933303833,0.42247713,0
DOID:630,PMP22,0.5078504085540771,0.27938896,0
hsa-miR-670,RP11-96K19.2,0.0011039901291951537,0.10209151,0
IL7R,ICD10:E,0.9997939467430115,0.22942162,0
DOID:305,PAX8,0.9995735287666321,0.37742758,0
hsa-mir-302d-3p,NONHSAG044908,0.9999997615814209,0.34456435,0
hsa-mir-25-3p,XYLT2,0.4353491961956024,0.20559654,0
hsa-mir-302d-3p,NONHSAG008242,0.9995883107185364,0.28034407,0
ICD10:J9,EZH2,0.9999997615814209,0.2088953,0
ICD10:K,CALM3,0.9999936819076538,0.36251333,0
TCN2,ICD10:E5,0.9999998807907104,0.26495445,0
ICD10:G96,H3-5,0.9999997615814209,0.34972218,0
non-alcoholic fatty liver disease (NAFLD),hsa-miR-33,0.9993658661842346,0.74705535,0
DOID:0060073,PDCD1,0.2670060694217682,0.38194323,0
DOID:0050687,IL2,0.9999996423721313,0.2770304,0
hsa-mir-21-3p,RP11-498C9.15,0.999523401260376,0.3256959,0
NONHSAG010677,hsa-mir-23b-3p,0.9990440011024475,0.16102752,0
NONHSAG019119,hsa-miR-205-5p,0.8841994404792786,0.24676268,0
limb-girdle muscular dystrophies types 2A (LGMD2A),hsa-miR-501,0.9999997615814209,0.88165575,0
hsa-miR-296-3p,CSNK1D,0.9999884366989136,0.30820236,0
DOID:0050177,SFTPA2,0.999963641166687,0.4522637,0
hsa-miR-4644,NONHSAG002087,0.9994435906410217,0.16003832,0
ICD10:D,GMPS,0.9999966621398926,0.31784993,0
hsa-miR-296-3p,MYO19,0.04460480064153671,0.2890813,0
hsa-miR-670,RNF185,0.9997060894966125,0.24060293,0
hsa-mir-302b-3p,NONHSAG016640,0.9979557991027832,0.22598565,0
hsa-let-7i-5p,KCNQ1OT1,0.9999877214431763,0.23732182,0
LINC00662,hsa-miR-335-3p,0.9987375140190125,0.3394723,0
hsa-miR-4770,TOPBP1,1.9751567559051454e-17,0.3101396,0
AKAP13,DOID:65,0.9999971389770508,0.15512247,0
hsa-miR-181a,multiple myeloma (MM),0.9999991655349731,0.69361657,0
PIK3CG,ICD10:E6,0.9999988079071045,0.21883047,0
hsa-miR-196b-3p,HEATR3,0.9677942991256714,0.19985244,0
DOID:3211,ASAH1,0.9971038699150085,0.2683931,0
prostate cancer,hsa-miR-103,0.9997872710227966,0.7363283,0
ICD10:D,STUB1,0.9963415265083313,0.3978211,0
prostate cancer,hsa-miR-141,0.07700635492801666,0.77171123,0
hsa-miR-381-3p,AP000304.2,0.9988151788711548,0.3840967,0
hsa-miR-665,NONHSAG019064,1.5421251775560307e-10,0.378363,0
heart failure,hsa-miR-199a,0.9999992847442627,0.7856395,0
CLPTM1L,ICD10:D,5.2440060244407505e-05,0.25935942,0
hsa-mir-148b,SLC38A2,0.996126115322113,0.2671336,0
DOID:0050155,NUP188,0.8656291961669922,0.32380542,0
DOID:15,PDCD1,0.9979032278060913,0.28490824,0
hsa-miR-17,B-cell lymphoma,0.999620795249939,0.782397,0
RP11-742N3.1,hsa-miR-758-3p,0.999997615814209,0.22713406,0
ICD10:E031,FOXE1,0.9794921875,0.29014146,0
ICD10:H279,ERCC6,0.3656691610813141,0.12067294,0
type 2 diabetes,hsa-miR-29c,0.9972736239433289,0.76534927,0
MCCC1,ICD10:E88,0.0004981216625310481,0.37056726,0
hsa-miR-151b,AC098826.5,0.9413321614265442,0.24240062,0
